1017.02,1.05,810.6976,(0.0, 0.0, 1.0),0.03127731,0.02,999
1017.02,1.05,810.6976,(0.0, 0.0, 1.0),0.04937773,0.02,999
1017.02,1.05,810.6976,(0.0, 0.0, 1.0),0.3915398,0.02,999
1017.02,1.05,810.6976,(0.0, 0.0, 1.0),0.3945321,0.02,999
1017.02,1.05,810.6976,(0.0, 0.0, 1.0),0.3975118,0.02,999
1017.02,1.05,810.6976,(0.0, 0.0, 1.0),0.40019,0.02,999
1017.02,1.05,810.6976,(0.0, 0.0, 1.0),0.4032484,0.02,999
1017.02,1.05,810.6976,(0.0, 0.0, 1.0),0.4061182,0.02,999
1017.02,1.05,810.6976,(0.0, 0.0, 1.0),0.4089075,0.02,999
1017.02,1.05,810.6976,(0.0, 0.0, 1.0),0.4115788,0.02,999
1017.02,1.05,810.6976,(0.0, 0.0, 1.0),0.4152507,0.02,999
1017.02,1.05,810.6976,(0.0, 0.0, 1.0),0.4183252,0.02,999
1017.02,1.05,810.6976,(0.0, 0.0, 1.0),0.4217098,0.02,999
1017.02,1.05,810.6976,(0.0, 0.0, 1.0),0.4246742,0.02,999
1017.02,1.05,810.6976,(0.0, 0.0, 1.0),0.4280827,0.02,999
1017.02,1.05,810.6976,(0.0, 0.0, 1.0),0.4319349,0.02,999
1017.02,1.05,810.6976,(0.0, 0.0, 1.0),0.4350537,0.02,999
1017.02,1.05,810.6976,(0.0, 0.0, 1.0),0.4392349,0.02,999
1017.02,1.05,810.6976,(0.1, 0.0, 1.0),0.517262,0.02,999
1017.02,1.05,810.6976,(0.1, 0.0, 1.0),0.5252959,0.02,999
1017.02,1.05,810.6976,(0.1, 0.0, 1.0),0.52849,0.02,999
1017.02,1.05,810.6976,(0.1, 0.0, 1.0),0.5320234,0.02,999
1017.02,1.05,810.6976,(0.1, 0.0, 1.0),0.534835,0.02,999
1017.02,1.05,810.6976,(0.1, 0.0, 1.0),0.5378336,0.02,999
1017.02,1.05,810.6976,(0.1, 0.0, 1.0),0.5942319,0.02,999
1017.02,1.05,810.6976,(0.1, 0.0, 1.0),0.5971718,0.02,999
1017.02,1.05,810.6976,(0.1, 0.0, 1.0),0.6009036,0.02,999
1017.02,1.05,810.6976,(0.1, 0.0, 1.0),0.6037517,0.02,999
1017.02,1.05,810.6976,(0.1, 0.0, 1.0),0.6554455,0.02,999
1017.02,1.05,810.6976,(0.1, 0.0, 1.0),0.6586357,0.02,999
1017.02,1.05,810.6976,(0.1, 0.0, 1.0),0.6623059,0.02,999
1017.02,1.05,810.6976,(0.1, 0.0, 1.0),0.7155164,0.02,999
1017.02,1.05,810.6976,(0.1, 0.0, 1.0),0.7187077,0.02,999
1017.02,1.05,810.6976,(0.1, 0.0, 1.0),0.7223592,0.02,999
1017.02,1.05,810.6976,(0.1, 0.0, 1.0),0.7787638,0.02,999
1017.02,1.05,810.6976,(0.1, 0.0, 1.0),0.7832939,0.02,999
1017.02,1.05,810.6976,(0.1, 0.0, 1.0),0.787284,0.02,999
1017.02,1.05,810.6976,(0.1, 0.0, 1.0),0.7907285,0.02,999
